Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,sales_norm
8407,CA-2018-140480,08/07/2018,12/07/2018,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711.0,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,39.98,0.00487511182653423
2261,CA-2016-117611,08/11/2016,10/11/2016,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024.0,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,0.04637907057335697
8182,CA-2016-119879,21/11/2016,25/11/2016,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,0.013749975621940556
4982,US-2017-131114,09/12/2017,13/12/2017,Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,0.002257283289052776
4611,US-2018-141852,09/11/2018,14/11/2018,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Oceanside,California,92054.0,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,0.005767723849343093
8844,CA-2015-141173,18/11/2015,20/11/2015,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407.0,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,0.008271788109407733
2956,CA-2017-153353,18/08/2017,24/08/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,New York City,New York,10035.0,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99,0.004876361983428921
5379,CA-2015-125542,05/12/2015,07/12/2015,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,0.02147169469768456
9632,CA-2017-168844,31/05/2017,06/06/2017,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011.0,East,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,179.7,0.022342303959146874
9589,CA-2018-110940,23/07/2018,28/07/2018,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Wheeling,Illinois,60090.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",121.536,0.01507089139687031
6195,CA-2018-104927,22/12/2018,26/12/2018,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,75.88,0.00936317507847235
1881,CA-2016-109512,05/03/2016,05/03/2016,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011.0,East,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,29.34,0.003544944890583769
7986,CA-2017-151498,21/04/2017,24/04/2017,First Class,DN-13690,Duane Noonan,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,0.0009171150979447922
7693,CA-2015-102330,29/12/2015,03/01/2016,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513.0,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,0.010978377786412197
8247,CA-2016-129217,10/05/2016,10/05/2016,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505.0,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,0.00874934804317942
3678,CA-2016-132626,09/07/2016,14/07/2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,0.0018522324551731245
5267,CA-2018-147452,30/09/2018,03/10/2018,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,167.94,0.0208721194509911
3095,CA-2016-114468,23/08/2016,23/08/2016,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440.0,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,10.368,0.0011731472299773623
3081,CA-2018-101182,04/09/2018,05/09/2018,First Class,KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307.0,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,0.005274661970077245
6503,CA-2015-129147,02/11/2015,06/11/2015,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256.0,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.232,0.006156772674970709
796,CA-2018-151428,21/09/2018,26/09/2018,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,0.0023973008612580885
5282,CA-2016-105158,05/09/2016,10/09/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901.0,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,0.0006470812086916909
1892,CA-2015-157623,14/03/2015,18/03/2015,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646.0,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,0.00029953759196779195
15,US-2016-118983,22/11/2016,26/11/2016,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Fort Worth,Texas,76106.0,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",68.81,0.00847931415392632
5363,CA-2017-122017,29/12/2017,02/01/2018,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212.0,Central,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,0.00869809161049712
3858,US-2018-105389,23/10/2018,28/10/2018,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272,0.0011611457237883356
5571,CA-2018-157966,13/03/2018,13/03/2018,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,34.36,0.0041725236517182905
3681,CA-2016-132626,09/07/2016,14/07/2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12.39,0.0014259289540837377
2808,CA-2016-148635,25/07/2016,27/07/2016,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,0.001497187897081084
8684,CA-2018-101665,25/11/2018,01/12/2018,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,5.16,0.0005220655192226625
4227,CA-2018-120327,11/11/2018,16/11/2018,Standard Class,WB-21850,William Brown,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,0.005617705021980259
9646,US-2018-107979,08/06/2018,13/06/2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301.0,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,0.004273536328809266
5886,US-2015-109456,16/10/2015,17/10/2015,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.352,0.0016712097368219714
440,CA-2018-157252,20/01/2018,23/01/2018,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10024.0,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.846,0.025860995554942146
6612,CA-2016-107678,21/04/2016,28/04/2016,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,191.96,0.023874996312037162
8212,CA-2017-116337,07/11/2017,12/11/2017,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220.0,Central,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,0.005435182115355478
9062,CA-2016-136420,20/11/2016,21/11/2016,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024.0,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,50.12,0.006142770917750178
350,CA-2017-129714,01/09/2017,03/09/2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,0.0007258410930571788
9170,CA-2017-140571,15/03/2017,19/03/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,Mississippi,39212.0,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,0.005587701256507692
3028,CA-2015-106719,24/08/2015,24/08/2015,Same Day,RB-19645,Robert Barroso,Corporate,United States,Billings,Montana,59102.0,West,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",8.288,0.0009131145958817833
1769,US-2015-158057,22/03/2015,26/03/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405.0,South,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.465,0.0063109170200860215
3291,CA-2016-157770,13/12/2016,15/12/2016,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592.0,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,0.004407553147920064
2795,CA-2015-154599,12/04/2015,17/04/2015,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278.0,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,0.05467986232272151
2158,CA-2015-124646,22/06/2015,24/06/2015,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,0.02012202531417693
8444,US-2017-155173,06/03/2017,10/03/2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,0.00013239161514770107
9384,CA-2015-154158,23/12/2015,27/12/2015,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614.0,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,0.010368301221803338
132,US-2018-164147,02/02/2018,05/02/2018,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,0.009666213109745275
7741,CA-2015-154781,21/11/2015,26/11/2015,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110.0,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,0.011752224904225481
1796,US-2018-139465,27/08/2018,30/08/2018,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024.0,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,63.84,0.007857986177265248
3284,CA-2015-159478,30/09/2015,06/10/2015,Standard Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",15.24,0.0017822236690704686
577,CA-2016-149713,18/09/2016,22/09/2016,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805.0,West,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,0.0023672970957855214
8276,CA-2016-143882,26/06/2016,30/06/2016,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,44107.0,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,0.005259660087340961
7305,US-2018-117450,04/09/2018,08/09/2018,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437.0,South,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,0.0011731472299773623
30,US-2016-150630,17/09/2016,21/09/2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",124.2,0.015403933193615802
5351,US-2018-103814,09/12/2018,16/12/2018,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068.0,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856,0.01786124158581902
8975,CA-2018-156622,23/11/2018,26/11/2018,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,36.288,0.004413553901014577
5361,US-2018-126060,14/04/2018,18/04/2018,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314.0,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.272,0.02466409534396567
5121,CA-2015-149538,04/04/2015,08/04/2015,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506.0,South,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,232.55,0.028949383147585026
5246,CA-2017-156265,02/08/2017,04/08/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032.0,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,333.576,0.041579218191883094
5013,US-2018-160465,21/07/2018,26/07/2018,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105.0,East,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,33.93,0.004118766905246609
5866,US-2015-117968,05/08/2015,07/08/2015,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,0.00044705610554124543
7462,US-2016-136987,11/04/2016,14/04/2016,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,0.006472812337948413
1091,CA-2018-158407,04/06/2018,10/06/2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110.0,South,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,71.984,0.008876113952301016
81,CA-2017-127208,12/06/2017,15/06/2017,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,0.001969747203274011
1594,CA-2015-117317,19/10/2015,19/10/2015,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Los Angeles,California,90032.0,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,13.44,0.0015571954280262175
4583,CA-2017-121993,10/06/2017,12/06/2017,First Class,JB-16000,Joy Bell-,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,23.616,0.00282935508406305
7979,CA-2015-166051,31/05/2015,05/06/2015,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212.0,South,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,0.014095018924875075
4430,CA-2018-147725,14/09/2018,14/09/2018,Same Day,LT-17110,Liz Thompson,Consumer,United States,Orange,New Jersey,7050.0,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,0.00874684772939004
6214,CA-2018-149944,12/11/2018,16/11/2018,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,98632.0,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,0.009393178843944918
2393,US-2016-127040,06/12/2016,10/12/2016,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009.0,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",113.92,0.01411877190587419
1079,CA-2018-132521,23/09/2018,25/09/2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105.0,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,0.0038074778384687286
5690,CA-2016-119550,26/12/2016,31/12/2016,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070.0,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,0.034263550075534485
3287,CA-2018-150525,20/02/2018,25/02/2018,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403.0,Central,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,0.001515940250501438
4025,CA-2018-130764,27/10/2018,28/10/2018,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110.0,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,0.011858488240274157
2883,CA-2015-165540,21/02/2015,25/02/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098.0,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8.85,0.0009833734133633772
8099,CA-2018-122798,28/12/2018,01/01/2019,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105.0,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,4.28,0.00041205171248991757
107,CA-2018-119004,23/11/2018,28/11/2018,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,0.009142147339491107
109,CA-2018-119004,23/11/2018,28/11/2018,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,0.0002900363995681458
7154,CA-2016-106208,10/12/2016,15/12/2016,Standard Class,JW-16075,Julia West,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,53.088,0.006513817484094254
3206,CA-2015-158372,10/11/2015,16/11/2015,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",62.24,0.007657961074114802
6948,CA-2016-130365,25/04/2016,29/04/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505.0,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,0.027508452310765003
6026,CA-2018-139717,24/08/2018,26/08/2018,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10.368,0.0011731472299773623
4095,CA-2016-102491,24/08/2016,28/08/2016,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042.0,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96,0.009873239091505986
1,CA-2017-152156,08/11/2017,11/11/2017,Second Class,CG-12520,Claire Gute,Consumer,United States,Henderson,Kentucky,42420.0,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,261.96,0.03262609457486915
4623,CA-2018-147228,09/09/2018,14/09/2018,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401.0,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,8.832,0.0009811231309529349
4719,CA-2016-109736,10/10/2016,11/10/2016,First Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,45.36,0.005547696235877603
5369,CA-2018-158071,10/06/2018,15/06/2018,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58,0.0018247290034899381
266,CA-2016-155040,10/11/2016,15/11/2016,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,94513.0,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,0.009865738150137845
1454,CA-2017-133711,26/11/2017,29/11/2017,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,0.004096264081142184
6904,CA-2018-111220,02/09/2018,08/09/2018,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,5.588,0.0005755722343154067
6005,CA-2018-107244,07/09/2018,11/09/2018,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004.0,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,0.002347294585470477
9138,CA-2015-123400,02/02/2015,09/02/2015,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710.0,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.336,0.00216927224366658
591,US-2017-156986,20/03/2017,24/03/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301.0,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,0.0019798734741210025
2689,CA-2016-153220,12/11/2016,14/11/2016,First Class,YC-21895,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032.0,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,0.0018397308862262215
5847,CA-2016-126725,17/11/2016,21/11/2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,0.02807652360371227
6148,CA-2018-105130,21/11/2018,25/11/2018,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,40.736,0.0049696236877728155
9694,CA-2018-130148,24/09/2018,28/09/2018,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,31.08,0.0037624721902598775
9572,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,0.0018572330827518854
317,CA-2015-164259,28/12/2015,30/12/2015,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,0.012270539952764073
5453,CA-2017-140613,22/07/2017,29/07/2017,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431.0,West,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,0.010653336993792723
9248,CA-2018-130106,22/05/2018,26/05/2018,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,San Francisco,California,94109.0,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,0.00022452817828637494
8527,CA-2018-161172,16/03/2018,16/03/2018,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,0.0005261910369751404
648,CA-2017-103947,01/04/2017,08/04/2017,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635.0,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,0.003645457504916867
8035,CA-2016-119690,25/06/2016,28/06/2016,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,0.009301167296495712
1311,CA-2017-141397,20/06/2017,21/06/2017,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,161.568,0.020075519477694453
8930,US-2016-168704,13/04/2016,17/04/2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340.0,Central,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372,0.026301800876009942
4721,CA-2016-142601,18/04/2016,20/04/2016,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,61.96,0.007622956681063474
5818,CA-2015-124730,26/11/2015,26/11/2015,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501.0,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,17.088,0.002013252663209233
6729,CA-2017-165827,04/11/2017,09/11/2017,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Miami,Florida,33180.0,South,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,50.496,0.006189776816990533
4956,CA-2015-160262,09/06/2015,13/06/2015,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031.0,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,0.009770726226141382
8334,CA-2017-153269,09/03/2017,12/03/2017,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810.0,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,0.0021197660306368454
